school_name,grade,average_math_level,average_ela_level,district,lat,long,city,zip,grade_low,grade_high,econ_need_index,perc_ell,perc_asian,perc_black,perc_hispanic,perc_white,perc_attendance,perc_chron_absent,perc_rigorous_instruction,perc_collaborative_teachers,perc_supportive_environment,perc_effective_leadership,perc_community_ties,perc_trust,grades,n_grades,in_manhattan
P.S./I.S. 295,4,2.491525424,2.5,29,40.720617,-73.731398,QUEENS,11428,PK,8,0.419,11,38,25,28,5,96,7,95,85,87,69,81,82,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S./I.S. 295,5,2.176470588,2.274509804,29,40.720617,-73.731398,QUEENS,11428,PK,8,0.419,11,38,25,28,5,96,7,95,85,87,69,81,82,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S./I.S. 295,6,2.793650794,2.571428571,29,40.720617,-73.731398,QUEENS,11428,PK,8,0.419,11,38,25,28,5,96,7,95,85,87,69,81,82,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S./I.S. 295,7,2.46,2.754385965,29,40.720617,-73.731398,QUEENS,11428,PK,8,0.419,11,38,25,28,5,96,7,95,85,87,69,81,82,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S./I.S. 295,8,1.934782609,2.705882353,29,40.720617,-73.731398,QUEENS,11428,PK,8,0.419,11,38,25,28,5,96,7,95,85,87,69,81,82,"PK,0K,01,02,03,04,05,06,07,08",10,No
Eagle Academy for Young Men III,6,1.794117647,1.779411765,29,40.69172,-73.778924,QUEENS,11434,6,12,0.419,0,1,86,3,3,93,27,81,66,81,61,84,80,"06,07,08,09,10,11,12",7,No
Eagle Academy for Young Men III,7,1.732394366,1.986111111,29,40.69172,-73.778924,QUEENS,11434,6,12,0.419,0,1,86,3,3,93,27,81,66,81,61,84,80,"06,07,08,09,10,11,12",7,No
Eagle Academy for Young Men III,8,2,2.256756757,29,40.69172,-73.778924,QUEENS,11434,6,12,0.419,0,1,86,3,3,93,27,81,66,81,61,84,80,"06,07,08,09,10,11,12",7,No
Collaborative Arts Middle School,6,1.68627451,1.901960784,29,40.664809,-73.759396,QUEENS,11413,6,8,0.557,2,1,91,6,1,92,26,84,91,78,90,80,89,"06,07,08",3,No
Collaborative Arts Middle School,7,1.313432836,1.753731343,29,40.664809,-73.759396,QUEENS,11413,6,8,0.557,2,1,91,6,1,92,26,84,91,78,90,80,89,"06,07,08",3,No
Collaborative Arts Middle School,8,1.761904762,1.843537415,29,40.664809,-73.759396,QUEENS,11413,6,8,0.557,2,1,91,6,1,92,26,84,91,78,90,80,89,"06,07,08",3,No
Community Voices Middle School,6,1.685714286,1.961904762,29,40.664809,-73.759396,QUEENS,11413,6,8,0.547,3,1,91,6,1,92,27,81,85,84,87,75,90,"06,07,08",3,No
Community Voices Middle School,7,1.573913043,2.026086957,29,40.664809,-73.759396,QUEENS,11413,6,8,0.547,3,1,91,6,1,92,27,81,85,84,87,75,90,"06,07,08",3,No
Community Voices Middle School,8,1.429752066,2.035460993,29,40.664809,-73.759396,QUEENS,11413,6,8,0.547,3,1,91,6,1,92,27,81,85,84,87,75,90,"06,07,08",3,No
P.S. 002 Alfred Zimberg,3,2.873786408,2.59,30,40.769798,-73.894108,QUEENS,11370,0K,5,0.471,16,21,2,37,39,94,16,99,95,98,88,84,93,"0K,01,02,03,04,05",6,No
P.S. 002 Alfred Zimberg,4,2.953703704,2.801886792,30,40.769798,-73.894108,QUEENS,11370,0K,5,0.471,16,21,2,37,39,94,16,99,95,98,88,84,93,"0K,01,02,03,04,05",6,No
P.S. 002 Alfred Zimberg,5,2.733333333,2.681818182,30,40.769798,-73.894108,QUEENS,11370,0K,5,0.471,16,21,2,37,39,94,16,99,95,98,88,84,93,"0K,01,02,03,04,05",6,No
I.S. 010 Horace Greeley,6,2.274509804,2.457286432,30,40.760122,-73.911962,QUEENS,11103,6,8,0.605,12,23,6,52,18,94,15,93,95,88,88,70,93,"06,07,08",3,No
I.S. 010 Horace Greeley,7,2.272727273,2.337037037,30,40.760122,-73.911962,QUEENS,11103,6,8,0.605,12,23,6,52,18,94,15,93,95,88,88,70,93,"06,07,08",3,No
I.S. 010 Horace Greeley,8,2.148550725,2.455882353,30,40.760122,-73.911962,QUEENS,11103,6,8,0.605,12,23,6,52,18,94,15,93,95,88,88,70,93,"06,07,08",3,No
P.S. 011 Kathryn Phelan,3,2.417582418,2.3,30,40.746127,-73.909032,QUEENS,11377,0K,6,0.567,25,38,2,50,9,95,12,91,90,92,85,85,94,"0K,01,02,03,04,05,06",7,No
P.S. 011 Kathryn Phelan,4,2.772222222,2.587570621,30,40.746127,-73.909032,QUEENS,11377,0K,6,0.567,25,38,2,50,9,95,12,91,90,92,85,85,94,"0K,01,02,03,04,05,06",7,No
P.S. 011 Kathryn Phelan,5,2.336683417,2.1875,30,40.746127,-73.909032,QUEENS,11377,0K,6,0.567,25,38,2,50,9,95,12,91,90,92,85,85,94,"0K,01,02,03,04,05,06",7,No
P.S. 011 Kathryn Phelan,6,2.572463768,2.496350365,30,40.746127,-73.909032,QUEENS,11377,0K,6,0.567,25,38,2,50,9,95,12,91,90,92,85,85,94,"0K,01,02,03,04,05,06",7,No
P.S. 017 Henry David Thoreau,3,1.868421053,1.917808219,30,40.768034,-73.922544,QUEENS,11102,PK,5,0.699,23,19,12,55,13,94,20,91,90,90,78,88,95,"PK,0K,01,02,03,04,05",7,No
P.S. 017 Henry David Thoreau,4,2.014285714,2.132352941,30,40.768034,-73.922544,QUEENS,11102,PK,5,0.699,23,19,12,55,13,94,20,91,90,90,78,88,95,"PK,0K,01,02,03,04,05",7,No
P.S. 017 Henry David Thoreau,5,2,2.093023256,30,40.768034,-73.922544,QUEENS,11102,PK,5,0.699,23,19,12,55,13,94,20,91,90,90,78,88,95,"PK,0K,01,02,03,04,05",7,No
P.S. 069 Jackson Heights,3,2.738888889,2.488636364,30,40.748804,-73.888457,QUEENS,11372,PK,5,0.637,17,50,0,40,8,96,7,91,90,94,80,85,94,"PK,0K,01,02,03,04,05",7,No
P.S. 069 Jackson Heights,4,2.642857143,2.779661017,30,40.748804,-73.888457,QUEENS,11372,PK,5,0.637,17,50,0,40,8,96,7,91,90,94,80,85,94,"PK,0K,01,02,03,04,05",7,No
P.S. 069 Jackson Heights,5,2.59798995,2.564766839,30,40.748804,-73.888457,QUEENS,11372,PK,5,0.637,17,50,0,40,8,96,7,91,90,94,80,85,94,"PK,0K,01,02,03,04,05",7,No
P.S. 076 William Hallet,3,2.044117647,1.971014493,30,40.760862,-73.94163,QUEENS,11106,PK,5,0.766,12,9,31,47,11,93,26,82,82,86,75,76,83,"PK,0K,01,02,03,04,05",7,No
P.S. 076 William Hallet,4,1.671875,1.746031746,30,40.760862,-73.94163,QUEENS,11106,PK,5,0.766,12,9,31,47,11,93,26,82,82,86,75,76,83,"PK,0K,01,02,03,04,05",7,No
P.S. 076 William Hallet,5,1.695652174,1.869565217,30,40.760862,-73.94163,QUEENS,11106,PK,5,0.766,12,9,31,47,11,93,26,82,82,86,75,76,83,"PK,0K,01,02,03,04,05",7,No
P.S./I.S. 78Q,3,3.018181818,2.927272727,30,40.744368,-73.957177,QUEENS,11109,PK,5,0.232,5,18,4,32,40,95,13,96,97,87,89,89,93,"PK,0K,01,02,03,04,05",7,No
P.S./I.S. 78Q,4,2.976744186,2.952380952,30,40.744368,-73.957177,QUEENS,11109,PK,5,0.232,5,18,4,32,40,95,13,96,97,87,89,89,93,"PK,0K,01,02,03,04,05",7,No
P.S./I.S. 78Q,5,2.823529412,2.734693878,30,40.744368,-73.957177,QUEENS,11109,PK,5,0.232,5,18,4,32,40,95,13,96,97,87,89,89,93,"PK,0K,01,02,03,04,05",7,No
P.S./I.S. 78Q,6,2.6,2.866666667,30,40.744368,-73.957177,QUEENS,11109,PK,5,0.232,5,18,4,32,40,95,13,96,97,87,89,89,93,"PK,0K,01,02,03,04,05",7,No
P.S./I.S. 78Q,7,2.216216216,2.621621622,30,40.744368,-73.957177,QUEENS,11109,PK,5,0.232,5,18,4,32,40,95,13,96,97,87,89,89,93,"PK,0K,01,02,03,04,05",7,No
P.S./I.S. 78Q,8,1.62962963,2.333333333,30,40.744368,-73.957177,QUEENS,11109,PK,5,0.232,5,18,4,32,40,95,13,96,97,87,89,89,93,"PK,0K,01,02,03,04,05",7,No
P.S. 084 Steinway,3,3.03030303,2.454545455,30,40.771154,-73.906117,QUEENS,11105,0K,5,0.568,11,9,7,39,43,94,17,95,89,89,83,84,92,"0K,01,02,03,04,05",6,No
P.S. 084 Steinway,4,1.901960784,2.235294118,30,40.771154,-73.906117,QUEENS,11105,0K,5,0.568,11,9,7,39,43,94,17,95,89,89,83,84,92,"0K,01,02,03,04,05",6,No
P.S. 084 Steinway,5,2.475,2.081081081,30,40.771154,-73.906117,QUEENS,11105,0K,5,0.568,11,9,7,39,43,94,17,95,89,89,83,84,92,"0K,01,02,03,04,05",6,No
P.S. 084 Steinway,8,2.5,2.285714286,30,40.771154,-73.906117,QUEENS,11105,0K,5,0.568,11,9,7,39,43,94,17,95,89,89,83,84,92,"0K,01,02,03,04,05",6,No
P.S. 085 Judge Charles Vallone,3,2.917525773,2.701030928,30,40.773126,-73.915039,QUEENS,11105,PK,5,0.481,9,18,4,31,43,94,19,97,87,95,70,84,83,"PK,0K,01,02,03,04,05",7,No
P.S. 085 Judge Charles Vallone,4,3.013888889,3.164383562,30,40.773126,-73.915039,QUEENS,11105,PK,5,0.481,9,18,4,31,43,94,19,97,87,95,70,84,83,"PK,0K,01,02,03,04,05",7,No
P.S. 085 Judge Charles Vallone,5,2.851351351,2.72972973,30,40.773126,-73.915039,QUEENS,11105,PK,5,0.481,9,18,4,31,43,94,19,97,87,95,70,84,83,"PK,0K,01,02,03,04,05",7,No
P.S. 092 Harry T. Stewart Sr.,3,1.940789474,1.765100671,30,40.755983,-73.868773,QUEENS,11368,PK,5,0.789,33,1,2,96,0,96,6,90,90,91,79,83,96,"PK,0K,01,02,03,04,05",7,No
P.S. 092 Harry T. Stewart Sr.,4,1.955223881,1.910447761,30,40.755983,-73.868773,QUEENS,11368,PK,5,0.789,33,1,2,96,0,96,6,90,90,91,79,83,96,"PK,0K,01,02,03,04,05",7,No
P.S. 092 Harry T. Stewart Sr.,5,1.820754717,1.60952381,30,40.755983,-73.868773,QUEENS,11368,PK,5,0.789,33,1,2,96,0,96,6,90,90,91,79,83,96,"PK,0K,01,02,03,04,05",7,No
P.S. 111 Jacob Blackwell,3,1.833333333,1.916666667,30,40.758342,-73.939181,QUEENS,11101,PK,8,0.847,19,4,41,48,6,89,45,87,84,84,76,78,83,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 111 Jacob Blackwell,4,1.24,1.333333333,30,40.758342,-73.939181,QUEENS,11101,PK,8,0.847,19,4,41,48,6,89,45,87,84,84,76,78,83,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 111 Jacob Blackwell,5,1.275,1.325,30,40.758342,-73.939181,QUEENS,11101,PK,8,0.847,19,4,41,48,6,89,45,87,84,84,76,78,83,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 111 Jacob Blackwell,6,1.24,1.44,30,40.758342,-73.939181,QUEENS,11101,PK,8,0.847,19,4,41,48,6,89,45,87,84,84,76,78,83,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 111 Jacob Blackwell,7,1.558823529,1.71875,30,40.758342,-73.939181,QUEENS,11101,PK,8,0.847,19,4,41,48,6,89,45,87,84,84,76,78,83,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 111 Jacob Blackwell,8,1.40625,1.935483871,30,40.758342,-73.939181,QUEENS,11101,PK,8,0.847,19,4,41,48,6,89,45,87,84,84,76,78,83,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 112 Dutch Kills,3,1.966666667,2.022727273,30,40.757293,-73.933562,QUEENS,11101,0K,5,0.82,15,28,20,43,7,94,20,93,91,93,82,86,93,"0K,01,02,03,04,05",6,No
P.S. 112 Dutch Kills,4,2.376811594,2.367647059,30,40.757293,-73.933562,QUEENS,11101,0K,5,0.82,15,28,20,43,7,94,20,93,91,93,82,86,93,"0K,01,02,03,04,05",6,No
P.S. 112 Dutch Kills,5,1.816901408,1.739130435,30,40.757293,-73.933562,QUEENS,11101,0K,5,0.82,15,28,20,43,7,94,20,93,91,93,82,86,93,"0K,01,02,03,04,05",6,No
P.S. 122 Mamie Fay,3,2.698224852,2.538461538,30,40.780507,-73.915785,QUEENS,11105,PK,8,0.421,5,30,6,21,39,96,8,90,86,91,71,78,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 122 Mamie Fay,4,3.029585799,3.006060606,30,40.780507,-73.915785,QUEENS,11105,PK,8,0.421,5,30,6,21,39,96,8,90,86,91,71,78,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 122 Mamie Fay,5,2.635294118,2.656804734,30,40.780507,-73.915785,QUEENS,11105,PK,8,0.421,5,30,6,21,39,96,8,90,86,91,71,78,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 122 Mamie Fay,6,3.953703704,3.916666667,30,40.780507,-73.915785,QUEENS,11105,PK,8,0.421,5,30,6,21,39,96,8,90,86,91,71,78,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 122 Mamie Fay,7,3.666666667,3.702380952,30,40.780507,-73.915785,QUEENS,11105,PK,8,0.421,5,30,6,21,39,96,8,90,86,91,71,78,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
Albert Shanker School for Visual and Performing Ar,6,2.262032086,2.203208556,30,40.766008,-73.92999,QUEENS,11106,6,8,0.707,12,25,15,49,10,94,20,90,97,91,93,81,96,"06,07,08",3,No
Albert Shanker School for Visual and Performing Ar,7,2,2.192307692,30,40.766008,-73.92999,QUEENS,11106,6,8,0.707,12,25,15,49,10,94,20,90,97,91,93,81,96,"06,07,08",3,No
Albert Shanker School for Visual and Performing Ar,8,1.945544554,2.359605911,30,40.766008,-73.92999,QUEENS,11106,6,8,0.707,12,25,15,49,10,94,20,90,97,91,93,81,96,"06,07,08",3,No
I.S. 141 The Steinway,6,2.985294118,2.779069767,30,40.775766,-73.904508,QUEENS,11105,6,8,0.513,6,23,4,38,34,95,12,89,89,85,78,73,87,"06,07,08",3,No
I.S. 141 The Steinway,7,2.392,2.452879581,30,40.775766,-73.904508,QUEENS,11105,6,8,0.513,6,23,4,38,34,95,12,89,89,85,78,73,87,"06,07,08",3,No
I.S. 141 The Steinway,8,2.627840909,2.725,30,40.775766,-73.904508,QUEENS,11105,6,8,0.513,6,23,4,38,34,95,12,89,89,85,78,73,87,"06,07,08",3,No
I.S. 145 Joseph Pulitzer,6,2.127071823,2.015296367,30,40.754389,-73.887523,QUEENS,11372,6,8,0.682,21,8,1,89,2,96,9,87,85,86,74,76,86,"06,07,08",3,No
I.S. 145 Joseph Pulitzer,7,1.986404834,2.053125,30,40.754389,-73.887523,QUEENS,11372,6,8,0.682,21,8,1,89,2,96,9,87,85,86,74,76,86,"06,07,08",3,No
I.S. 145 Joseph Pulitzer,8,2.177641654,2.38170347,30,40.754389,-73.887523,QUEENS,11372,6,8,0.682,21,8,1,89,2,96,9,87,85,86,74,76,86,"06,07,08",3,No
P.S. 148 Queens,3,2.28042328,1.88172043,30,40.757629,-73.878638,QUEENS,11369,PK,5,0.662,29,14,0,83,3,95,10,76,60,82,39,78,71,"PK,0K,01,02,03,04,05",7,No
P.S. 148 Queens,4,2.08125,2.006666667,30,40.757629,-73.878638,QUEENS,11369,PK,5,0.662,29,14,0,83,3,95,10,76,60,82,39,78,71,"PK,0K,01,02,03,04,05",7,No
P.S. 148 Queens,5,1.972789116,1.958041958,30,40.757629,-73.878638,QUEENS,11369,PK,5,0.662,29,14,0,83,3,95,10,76,60,82,39,78,71,"PK,0K,01,02,03,04,05",7,No
P.S. 149 Christa Mcauliffe,3,2.301526718,2.133333333,30,40.755759,-73.874505,QUEENS,11372,0K,5,0.735,31,8,1,87,3,96,11,89,92,93,86,82,94,"0K,01,02,03,04,05",6,No
P.S. 149 Christa Mcauliffe,4,2.555555556,2.495652174,30,40.755759,-73.874505,QUEENS,11372,0K,5,0.735,31,8,1,87,3,96,11,89,92,93,86,82,94,"0K,01,02,03,04,05",6,No
P.S. 149 Christa Mcauliffe,5,2.098214286,1.911214953,30,40.755759,-73.874505,QUEENS,11372,0K,5,0.735,31,8,1,87,3,96,11,89,92,93,86,82,94,"0K,01,02,03,04,05",6,No
P.S. 150 Queens,3,2.872727273,2.658385093,30,40.745887,-73.923375,QUEENS,11104,PK,6,0.512,13,28,1,47,22,95,10,94,81,93,64,81,84,"PK,0K,01,02,03,04,05,06",8,No
P.S. 150 Queens,4,2.993710692,2.840764331,30,40.745887,-73.923375,QUEENS,11104,PK,6,0.512,13,28,1,47,22,95,10,94,81,93,64,81,84,"PK,0K,01,02,03,04,05,06",8,No
P.S. 150 Queens,5,2.75625,2.592356688,30,40.745887,-73.923375,QUEENS,11104,PK,6,0.512,13,28,1,47,22,95,10,94,81,93,64,81,84,"PK,0K,01,02,03,04,05,06",8,No
P.S. 150 Queens,6,2.979591837,2.7,30,40.745887,-73.923375,QUEENS,11104,PK,6,0.512,13,28,1,47,22,95,10,94,81,93,64,81,84,"PK,0K,01,02,03,04,05,06",8,No
P.S. 151 Mary D. Carter,3,1.970149254,1.895522388,30,40.758027,-73.908146,QUEENS,11377,PK,5,0.771,11,17,22,51,7,93,30,90,94,91,87,84,93,"PK,0K,01,02,03,04,05",7,No
P.S. 151 Mary D. Carter,4,2.394736842,2.135135135,30,40.758027,-73.908146,QUEENS,11377,PK,5,0.771,11,17,22,51,7,93,30,90,94,91,87,84,93,"PK,0K,01,02,03,04,05",7,No
P.S. 151 Mary D. Carter,5,1.857142857,1.968253968,30,40.758027,-73.908146,QUEENS,11377,PK,5,0.771,11,17,22,51,7,93,30,90,94,91,87,84,93,"PK,0K,01,02,03,04,05",7,No
P.S. 152 Gwendoline N. Alleyne School,3,2.650943396,2.418719212,30,40.753094,-73.900584,QUEENS,11377,PK,6,0.693,30,50,1,44,4,96,5,91,86,94,74,79,91,"PK,0K,01,02,03,04,05,06",8,No
P.S. 152 Gwendoline N. Alleyne School,4,2.660792952,2.602739726,30,40.753094,-73.900584,QUEENS,11377,PK,6,0.693,30,50,1,44,4,96,5,91,86,94,74,79,91,"PK,0K,01,02,03,04,05,06",8,No
P.S. 152 Gwendoline N. Alleyne School,5,2.711229947,2.524861878,30,40.753094,-73.900584,QUEENS,11377,PK,6,0.693,30,50,1,44,4,96,5,91,86,94,74,79,91,"PK,0K,01,02,03,04,05,06",8,No
P.S. 166 Henry Gradstein,3,2.885844749,2.613636364,30,40.757497,-73.926249,QUEENS,11106,PK,5,0.609,17,29,5,44,20,95,11,91,90,94,83,83,90,"PK,0K,01,02,03,04,05",7,No
P.S. 166 Henry Gradstein,4,2.820754717,2.917073171,30,40.757497,-73.926249,QUEENS,11106,PK,5,0.609,17,29,5,44,20,95,11,91,90,94,83,83,90,"PK,0K,01,02,03,04,05",7,No
P.S. 166 Henry Gradstein,5,2.604790419,2.449101796,30,40.757497,-73.926249,QUEENS,11106,PK,5,0.609,17,29,5,44,20,95,11,91,90,94,83,83,90,"PK,0K,01,02,03,04,05",7,No
P.S. 171 Peter G. Van Alst,3,1.795698925,1.747252747,30,40.770926,-73.929093,QUEENS,11102,PK,5,0.754,19,20,27,49,4,92,30,93,92,92,80,81,93,"PK,0K,01,02,03,04,05",7,No
P.S. 171 Peter G. Van Alst,4,1.821917808,1.625,30,40.770926,-73.929093,QUEENS,11102,PK,5,0.754,19,20,27,49,4,92,30,93,92,92,80,81,93,"PK,0K,01,02,03,04,05",7,No
P.S. 171 Peter G. Van Alst,5,1.907692308,1.859375,30,40.770926,-73.929093,QUEENS,11102,PK,5,0.754,19,20,27,49,4,92,30,93,92,92,80,81,93,"PK,0K,01,02,03,04,05",7,No
I.S. 204 Oliver W. Holmes,6,1.919463087,1.856164384,30,40.756471,-73.932628,QUEENS,11106,6,8,0.745,15,23,18,53,6,93,21,79,76,83,68,76,80,"06,07,08",3,No
I.S. 204 Oliver W. Holmes,7,1.746753247,1.954545455,30,40.756471,-73.932628,QUEENS,11106,6,8,0.745,15,23,18,53,6,93,21,79,76,83,68,76,80,"06,07,08",3,No
I.S. 204 Oliver W. Holmes,8,1.947368421,2.231707317,30,40.756471,-73.932628,QUEENS,11106,6,8,0.745,15,23,18,53,6,93,21,79,76,83,68,76,80,"06,07,08",3,No
I.S. 227 Louis Armstrong,5,2.83974359,2.754716981,30,40.757567,-73.874614,QUEENS,11369,5,8,0.554,5,14,10,48,27,97,6,94,96,90,93,75,95,"05,06,07,08",4,No
I.S. 227 Louis Armstrong,6,2.866666667,2.67146283,30,40.757567,-73.874614,QUEENS,11369,5,8,0.554,5,14,10,48,27,97,6,94,96,90,93,75,95,"05,06,07,08",4,No
I.S. 227 Louis Armstrong,7,2.74009901,2.657635468,30,40.757567,-73.874614,QUEENS,11369,5,8,0.554,5,14,10,48,27,97,6,94,96,90,93,75,95,"05,06,07,08",4,No
I.S. 227 Louis Armstrong,8,2.72845953,2.856423174,30,40.757567,-73.874614,QUEENS,11369,5,8,0.554,5,14,10,48,27,97,6,94,96,90,93,75,95,"05,06,07,08",4,No
I.S. 230,6,2.493887531,2.402985075,30,40.752618,-73.892883,JACKSON HEIGHTS,11372,6,8,0.601,11,37,1,56,5,96,8,90,91,87,85,74,92,"06,07,08",3,No
I.S. 230,7,2.63507109,2.546099291,30,40.752618,-73.892883,JACKSON HEIGHTS,11372,6,8,0.601,11,37,1,56,5,96,8,90,91,87,85,74,92,"06,07,08",3,No
I.S. 230,8,2.73374613,2.680250784,30,40.752618,-73.892883,JACKSON HEIGHTS,11372,6,8,0.601,11,37,1,56,5,96,8,90,91,87,85,74,92,"06,07,08",3,No
P.S. 234,3,2.706521739,2.483516484,30,40.766898,-73.923044,QUEENS,11102,PK,5,0.672,22,24,5,38,31,95,11,93,87,95,82,83,89,"PK,0K,01,02,03,04,05",7,No
P.S. 234,4,1.98,2.111111111,30,40.766898,-73.923044,QUEENS,11102,PK,5,0.672,22,24,5,38,31,95,11,93,87,95,82,83,89,"PK,0K,01,02,03,04,05",7,No
P.S. 234,5,2.157894737,2.053763441,30,40.766898,-73.923044,QUEENS,11102,PK,5,0.672,22,24,5,38,31,95,11,93,87,95,82,83,89,"PK,0K,01,02,03,04,05",7,No
Academy for New Americans,8,1.652173913,1.204081633,30,40.766898,-73.923044,QUEENS,11102,6,8,0.676,99,22,1,61,15,96,10,93,96,96,92,84,96,"06,07,08",3,No
P.S. 280,3,2.09352518,2.045112782,30,40.753345,-73.874109,QUEENS,11372,0K,5,0.766,39,7,1,91,1,96,11,86,90,93,79,86,95,"0K,01,02,03,04,05",6,No
P.S. 280,4,2.516666667,2.284482759,30,40.753345,-73.874109,QUEENS,11372,0K,5,0.766,39,7,1,91,1,96,11,86,90,93,79,86,95,"0K,01,02,03,04,05",6,No
P.S. 280,5,1.826086957,1.758241758,30,40.753345,-73.874109,QUEENS,11372,0K,5,0.766,39,7,1,91,1,96,11,86,90,93,79,86,95,"0K,01,02,03,04,05",6,No
"Young Women's Leadership School, Astoria",6,2.947368421,2.697368421,30,40.770769,-73.92383,QUEENS,11102,6,12,0.561,3,34,6,43,16,97,6,90,95,91,78,74,87,"06,07,08,09,10,11,12",7,No
"Young Women's Leadership School, Astoria",7,2.423076923,2.898734177,30,40.770769,-73.92383,QUEENS,11102,6,12,0.561,3,34,6,43,16,97,6,90,95,91,78,74,87,"06,07,08,09,10,11,12",7,No
"Young Women's Leadership School, Astoria",8,2.24,2.666666667,30,40.770769,-73.92383,QUEENS,11102,6,12,0.561,3,34,6,43,16,97,6,90,95,91,78,74,87,"06,07,08,09,10,11,12",7,No
Hunters Point Community Middle School,6,2.660377358,2.386792453,30,40.742964,-73.959183,QUEENS,11101,6,8,0.563,7,16,13,51,18,94,14,88,94,85,97,85,92,"06,07,08",3,No
Hunters Point Community Middle School,7,2.412698413,2.484375,30,40.742964,-73.959183,QUEENS,11101,6,8,0.563,7,16,13,51,18,94,14,88,94,85,97,85,92,"06,07,08",3,No
Hunters Point Community Middle School,8,2.464285714,2.736842105,30,40.742964,-73.959183,QUEENS,11101,6,8,0.563,7,16,13,51,18,94,14,88,94,85,97,85,92,"06,07,08",3,No
The 30th Avenue School (G&T Citywide),6,3.727272727,3.681818182,30,40.768034,-73.922544,QUEENS,11102,0K,8,0.259,1,45,6,9,31,96,4,94,97,95,95,93,99,"0K,01,02,03,04,05,06,07,08",9,No
The 30th Avenue School (G&T Citywide),7,3.5,3.545454545,30,40.768034,-73.922544,QUEENS,11102,0K,8,0.259,1,45,6,9,31,96,4,94,97,95,95,93,99,"0K,01,02,03,04,05,06,07,08",9,No
Baccalaureate School for Global Education,7,3.735849057,3.632075472,30,40.754975,-73.926977,QUEENS,11106,7,12,0.276,0,49,2,15,31,98,1,88,81,90,74,70,89,"07,08,09,10,11,12",6,No
P.S. 001 Tottenville,3,2.069444444,2.305555556,31,40.508638,-74.24395,STATEN ISLAND,10307,PK,5,0.298,5,1,2,16,80,94,18,96,91,97,81,87,92,"PK,0K,01,02,03,04,05",7,No
P.S. 001 Tottenville,4,2.417721519,2.772151899,31,40.508638,-74.24395,STATEN ISLAND,10307,PK,5,0.298,5,1,2,16,80,94,18,96,91,97,81,87,92,"PK,0K,01,02,03,04,05",7,No
P.S. 001 Tottenville,5,1.925373134,2.328358209,31,40.508638,-74.24395,STATEN ISLAND,10307,PK,5,0.298,5,1,2,16,80,94,18,96,91,97,81,87,92,"PK,0K,01,02,03,04,05",7,No
I.S. R002 George L. Egbert,6,2.122302158,2.274368231,31,40.576728,-74.099685,STATEN ISLAND,10306,6,8,0.526,5,11,6,29,54,93,20,83,92,82,78,75,89,"06,07,08",3,No
I.S. R002 George L. Egbert,7,2.105660377,2.382575758,31,40.576728,-74.099685,STATEN ISLAND,10306,6,8,0.526,5,11,6,29,54,93,20,83,92,82,78,75,89,"06,07,08",3,No
I.S. R002 George L. Egbert,8,1.556291391,2.3,31,40.576728,-74.099685,STATEN ISLAND,10306,6,8,0.526,5,11,6,29,54,93,20,83,92,82,78,75,89,"06,07,08",3,No
P.S. 003 The Margaret Gioiosa School,3,2.631578947,2.506493506,31,40.520812,-74.21185,STATEN ISLAND,10309,PK,5,0.194,2,5,0,12,82,95,11,87,72,90,51,83,71,"PK,0K,01,02,03,04,05",7,No
P.S. 003 The Margaret Gioiosa School,4,3.162162162,2.691275168,31,40.520812,-74.21185,STATEN ISLAND,10309,PK,5,0.194,2,5,0,12,82,95,11,87,72,90,51,83,71,"PK,0K,01,02,03,04,05",7,No
P.S. 003 The Margaret Gioiosa School,5,2.929032258,2.711538462,31,40.520812,-74.21185,STATEN ISLAND,10309,PK,5,0.194,2,5,0,12,82,95,11,87,72,90,51,83,71,"PK,0K,01,02,03,04,05",7,No
P.S. 004 Maurice Wollin,3,2.52991453,2.443478261,31,40.552059,-74.195281,STATEN ISLAND,10312,PK,5,0.292,3,5,2,18,72,94,14,95,96,98,90,84,96,"PK,0K,01,02,03,04,05",7,No
P.S. 004 Maurice Wollin,4,2.34375,2.473282443,31,40.552059,-74.195281,STATEN ISLAND,10312,PK,5,0.292,3,5,2,18,72,94,14,95,96,98,90,84,96,"PK,0K,01,02,03,04,05",7,No
P.S. 004 Maurice Wollin,5,2.383928571,2.410714286,31,40.552059,-74.195281,STATEN ISLAND,10312,PK,5,0.292,3,5,2,18,72,94,14,95,96,98,90,84,96,"PK,0K,01,02,03,04,05",7,No
